Brand,AgeOfCar,OdoMeterReading,FuelType,NoOfOwners,Broker,Direct Owner,Trustmark Broker,Manual,Automatic,Price
26,7,0.9387953815901798,1,0.0,0.0,1.0,0.0,1.0,0.0,20.045045045045043
9,13,-0.3738261765455766,4,0.0,1.0,0.0,0.0,0.0,1.0,3.7162162162162167
18,7,0.2526703246577862,1,4.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
18,6,-0.7636524159233219,4,0.0,0.0,1.0,0.0,1.0,0.0,8.783783783783784
25,13,-0.6800309246096864,1,0.0,0.0,1.0,0.0,0.0,1.0,2.1396396396396398
10,3,-1.3125524614692368,4,0.0,0.0,1.0,0.0,0.0,1.0,5.630630630630631
18,10,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
27,13,-0.45183001895557806,4,2.0,1.0,0.0,0.0,0.0,1.0,2.150900900900901
18,4,-1.3779487559581056,4,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
10,10,-0.3691305081871955,4,0.0,0.0,1.0,0.0,0.0,1.0,3.040540540540541
17,4,-1.0981383811778638,1,4.0,0.0,1.0,0.0,0.0,1.0,6.520270270270271
9,5,-0.7850938239524592,4,0.0,1.0,0.0,0.0,0.0,1.0,13.288288288288289
18,8,-0.43401220888336495,1,0.0,0.0,0.0,1.0,0.0,1.0,8.22072072072072
18,23,0.2955531407160608,4,0.0,0.0,1.0,0.0,0.0,1.0,0.9572072072072072
8,14,2.439693943629791,1,2.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
3,10,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,5,-0.6693102205951177,4,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
23,6,-0.7336344446825296,1,2.0,0.0,1.0,0.0,0.0,1.0,6.6441441441441444
21,6,-0.3698809574682153,4,0.0,1.0,0.0,0.0,0.0,1.0,4.448198198198199
10,9,-0.261923468041509,4,2.0,1.0,0.0,0.0,0.0,1.0,5.686936936936937
18,15,1.153209461881553,1,4.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
17,9,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
18,16,0.7243813012988068,4,2.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
9,6,-1.1410855214602258,1,0.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
23,7,-0.9266071169447653,4,0.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
10,8,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,4.166666666666667
2,6,-0.7765172607408042,1,0.0,0.0,1.0,0.0,1.0,0.0,34.12162162162163
9,10,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,2.702702702702703
25,7,-0.5406617724202939,4,0.0,1.0,0.0,0.0,0.0,1.0,3.5472972972972974
18,14,0.9173539735610425,1,2.0,0.0,1.0,0.0,0.0,1.0,2.1396396396396398
18,5,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,7.1509009009009015
2,5,-1.2177385551643916,1,0.0,0.0,1.0,0.0,1.0,0.0,53.82882882882883
18,8,-1.164220800723665,4,0.0,0.0,0.0,1.0,0.0,1.0,6.813063063063064
18,9,2.0751900071344567,1,0.0,0.0,1.0,0.0,0.0,1.0,5.0675675675675675
25,12,0.2955531407160608,1,4.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
5,8,-0.96948993300304,4,0.0,0.0,1.0,0.0,0.0,1.0,3.096846846846847
10,9,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,4.391880630630631
9,5,-0.9257923434396581,4,0.0,0.0,0.0,1.0,1.0,0.0,12.612612612612613
18,18,1.2389750939981021,4,2.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
10,11,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
18,16,1.2604165020272393,4,0.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
17,5,-0.6693102205951177,1,0.0,0.0,1.0,0.0,0.0,1.0,6.756756756756757
10,6,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,3.040540540540541
3,9,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
10,7,0.2955531407160608,4,0.0,0.0,1.0,0.0,1.0,0.0,7.545045045045046
26,12,2.010865783047045,1,2.0,0.0,1.0,0.0,0.0,1.0,11.880630630630632
18,8,0.44564299692002196,1,4.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
17,6,-0.7979586687699415,1,0.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
25,6,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
9,9,-1.0981383811778638,4,0.0,0.0,1.0,0.0,1.0,0.0,4.2792792792792795
26,11,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
18,6,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,9.628378378378379
10,7,-0.2919414392823012,1,0.0,0.0,1.0,0.0,0.0,1.0,5.79954954954955
24,7,0.5742914450948458,1,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
17,5,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,6.86936936936937
10,10,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,3.3220720720720722
18,8,-0.814747291256756,4,0.0,0.0,0.0,1.0,0.0,1.0,4.448198198198199
17,9,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
3,8,-0.3476891001580582,1,0.0,0.0,1.0,0.0,1.0,0.0,7.094594594594595
9,8,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
25,14,1.153209461881553,1,0.0,1.0,0.0,0.0,0.0,1.0,0.7882882882882883
10,8,-0.7765172607408042,1,2.0,0.0,1.0,0.0,0.0,1.0,7.646396396396397
18,5,-1.119579789207001,4,0.0,1.0,0.0,0.0,0.0,1.0,4.72972972972973
8,11,-0.23344927817881467,1,0.0,1.0,0.0,0.0,0.0,1.0,4.2792792792792795
8,8,1.7106860706391227,1,0.0,1.0,0.0,0.0,0.0,1.0,5.0675675675675675
18,25,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,0.5518018018018018
10,6,-1.1944103032286901,4,0.0,1.0,0.0,0.0,1.0,0.0,5.630630630630631
10,8,-0.23319198128246502,4,0.0,0.0,0.0,1.0,0.0,1.0,8.333333333333334
18,20,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,0.4504504504504504
18,4,-1.2053454213235502,0,0.0,0.0,1.0,0.0,0.0,1.0,5.0675675675675675
18,13,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
9,6,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,4.617117117117117
18,9,-0.596280784847876,1,0.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
10,15,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
10,5,-0.7765172607408042,1,0.0,0.0,1.0,0.0,0.0,1.0,13.851351351351353
18,11,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,4.560810810810811
18,9,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
25,13,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
9,6,-0.871888643654407,4,2.0,1.0,0.0,0.0,0.0,1.0,7.6576576576576585
18,18,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
10,8,-0.06759998707343763,4,0.0,1.0,0.0,0.0,1.0,0.0,5.011261261261262
18,5,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
3,12,-0.1332750198666852,4,0.0,0.0,1.0,0.0,0.0,1.0,1.632882882882883
17,9,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
26,17,7.1568037100399975,1,4.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
10,13,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,2.3648536036036036
10,21,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,0.5067567567567568
19,5,-1.2053454213235502,1,0.0,1.0,0.0,0.0,1.0,0.0,42.56756756756757
23,6,-1.1303004932215697,1,0.0,0.0,1.0,0.0,0.0,1.0,9.065315315315315
17,4,-1.0981383811778638,1,4.0,0.0,1.0,0.0,0.0,1.0,6.520270270270271
3,17,2.8685221042125373,1,4.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
25,12,-0.1332750198666852,1,2.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
18,8,0.14546328451209972,1,2.0,1.0,0.0,0.0,0.0,1.0,5.236475225225226
10,14,0.8530297494736306,4,4.0,0.0,1.0,0.0,0.0,1.0,1.0698085585585586
8,5,-0.8622828928573534,1,0.0,1.0,0.0,0.0,0.0,1.0,9.18918918918919
10,7,0.18834610057037432,1,0.0,0.0,1.0,0.0,0.0,1.0,9.346846846846848
18,5,-1.3768766855566485,4,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
3,13,0.17783981063609705,4,0.0,1.0,0.0,0.0,0.0,1.0,2.027027027027027
18,6,0.2526703246577862,0,0.0,0.0,1.0,0.0,0.0,1.0,3.885135135135135
3,13,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,1.2950450450450453
26,20,1.153209461881553,4,2.0,0.0,1.0,0.0,1.0,0.0,0.8445945945945946
10,19,-0.1761578359249598,4,0.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
18,11,-0.1332750198666852,3,0.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
10,6,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,3.9977477477477477
26,22,4.0692409538442265,1,0.0,1.0,0.0,0.0,0.0,1.0,1.463963963963964
18,8,-1.164220800723665,4,0.0,0.0,0.0,1.0,0.0,1.0,6.813063063063064
10,17,0.2955531407160608,4,4.0,0.0,1.0,0.0,1.0,0.0,2.3085585585585586
18,5,-0.8622828928573534,4,0.0,0.0,1.0,0.0,1.0,0.0,7.6576576576576585
10,15,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,13,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
1,10,-0.16543713191039114,1,0.0,1.0,0.0,0.0,1.0,0.0,14.414414414414415
25,13,5.012662907126267,4,4.0,0.0,1.0,0.0,0.0,1.0,0.6193693693693694
3,10,-0.1332750198666852,1,2.0,0.0,1.0,0.0,0.0,1.0,1.632882882882883
27,12,2.439693943629791,1,2.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
17,5,-0.9909313410321773,1,0.0,0.0,1.0,0.0,0.0,1.0,16.103603603603602
18,4,-0.8194000767990788,4,0.0,1.0,0.0,0.0,0.0,1.0,3.5472972972972974
18,18,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,0.7882882882882883
18,15,1.153209461881553,4,2.0,0.0,1.0,0.0,0.0,1.0,0.731981981981982
18,11,0.9173539735610425,1,0.0,0.0,1.0,0.0,0.0,1.0,3.738738738738739
18,9,-1.135660845228854,4,0.0,1.0,0.0,0.0,0.0,1.0,6.925675675675676
17,5,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,7.601351351351352
3,11,0.5099672210074339,1,1.0,0.0,1.0,0.0,0.0,1.0,4.054054054054054
10,10,-0.9330395393535065,1,2.0,1.0,0.0,0.0,0.0,1.0,4.560810810810811
17,11,0.7029398932696695,1,0.0,1.0,0.0,0.0,0.0,1.0,4.2792792792792795
23,11,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
10,12,0.12402187648296242,4,0.0,1.0,0.0,0.0,0.0,1.0,3.9977477477477477
18,4,-1.3125524614692368,1,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
6,13,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,0.8896396396396397
18,11,0.18834610057037432,0,0.0,1.0,0.0,0.0,0.0,1.0,2.3648536036036036
10,22,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,0.5405405405405406
18,7,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
18,13,-0.3037985379224141,4,0.0,0.0,1.0,0.0,0.0,1.0,1.7454954954954958
18,8,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
3,13,1.153209461881553,4,2.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
10,10,0.4799492497666416,3,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,7,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
9,15,0.5099672210074339,4,0.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
18,7,-0.1332750198666852,4,0.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,14,1.153209461881553,4,2.0,0.0,1.0,0.0,1.0,0.0,1.238738738738739
10,7,-0.4827699707416232,4,0.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
10,7,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,2.1396396396396398
10,8,0.44564299692002196,1,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
2,4,-0.7765172607408042,1,0.0,1.0,0.0,0.0,1.0,0.0,55.518018018018026
10,8,0.12402187648296242,1,0.0,0.0,1.0,0.0,0.0,1.0,3.9977477477477477
18,17,1.153209461881553,4,4.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
3,15,0.7243813012988068,4,4.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
18,11,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
10,6,-1.1944103032286901,4,0.0,1.0,0.0,0.0,1.0,0.0,5.630630630630631
18,9,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,4.166666666666667
18,8,-1.3247311812297868,4,2.0,1.0,0.0,0.0,1.0,0.0,2.9391891891891895
18,14,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,7,-0.261923468041509,1,0.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
25,4,-1.3554352775275114,4,0.0,0.0,1.0,0.0,0.0,1.0,4.560810810810811
18,6,0.2526703246577862,0,0.0,0.0,1.0,0.0,0.0,1.0,3.885135135135135
18,5,1.153209461881553,4,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,19,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,0.19707207207207209
8,5,-1.398318093585786,1,0.0,0.0,1.0,0.0,0.0,1.0,9.245495495495495
10,11,-0.35146278797118635,4,0.0,1.0,0.0,0.0,0.0,1.0,2.3648536036036036
18,17,0.9387953815901798,4,4.0,0.0,1.0,0.0,0.0,1.0,0.8445945945945946
9,10,-0.4497287609687226,4,0.0,1.0,0.0,0.0,0.0,1.0,5.349099099099099
25,12,-1.2053454213235502,1,2.0,0.0,1.0,0.0,0.0,1.0,1.4527027027027029
10,11,-0.1332750198666852,4,0.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
10,8,-0.4334547322746074,4,0.0,0.0,1.0,0.0,0.0,1.0,6.137387387387387
18,9,1.4319477662603377,1,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
17,5,0.44564299692002196,1,0.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
18,12,2.654108023921164,1,4.0,0.0,1.0,0.0,0.0,1.0,3.9977477477477477
18,5,-0.9909313410321773,4,0.0,1.0,0.0,0.0,0.0,1.0,3.0180180180180183
18,4,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,3.603603603603604
21,7,-1.0017592520868916,4,0.0,1.0,0.0,0.0,0.0,1.0,6.531531531531532
18,4,-1.3125524614692368,1,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
18,17,1.2483878721228934,4,2.0,0.0,1.0,0.0,0.0,1.0,0.5067567567567568
10,11,-0.4637300004117493,4,0.0,1.0,0.0,0.0,0.0,1.0,2.5900900900900905
18,7,10.587428994701966,1,0.0,1.0,0.0,0.0,0.0,1.0,7.263513513513514
21,8,-0.5621031804494312,4,2.0,0.0,1.0,0.0,1.0,0.0,4.673412162162163
25,5,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
18,15,1.153209461881553,4,2.0,0.0,1.0,0.0,0.0,1.0,0.731981981981982
3,12,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
18,6,-0.5621031804494312,4,0.0,0.0,1.0,0.0,1.0,0.0,5.405405405405406
6,13,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,2.195945945945946
10,18,-0.20660463532633475,4,0.0,1.0,0.0,0.0,0.0,1.0,0.6756756756756757
18,11,-0.4334547322746074,1,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
3,7,-0.5406617724202939,4,0.0,1.0,0.0,0.0,0.0,1.0,2.4662162162162162
10,9,-0.24048206001237168,4,0.0,1.0,0.0,0.0,0.0,1.0,2.7590090090090094
18,11,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,2.702702702702703
25,12,-0.1332750198666852,1,2.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
9,7,-0.7336344446825296,4,0.0,1.0,0.0,0.0,1.0,0.0,6.306306306306307
18,8,0.5240756674906062,1,0.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
17,6,0.08113906042468783,1,0.0,0.0,1.0,0.0,1.0,0.0,13.626126126126128
24,11,-0.3048062840997836,1,0.0,1.0,0.0,0.0,0.0,1.0,4.11036036036036
26,8,0.18834610057037432,1,2.0,1.0,0.0,0.0,0.0,1.0,9.065315315315315
17,12,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,4.560810810810811
18,14,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
26,6,-0.4085398161447499,1,0.0,0.0,0.0,1.0,1.0,0.0,29.054054054054053
10,8,-0.23319198128246502,4,0.0,0.0,0.0,1.0,0.0,1.0,8.333333333333334
23,7,-0.2833648760706463,4,2.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
18,5,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,2.387376126126126
18,11,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
10,4,-1.3940298119799586,4,0.0,0.0,1.0,0.0,0.0,1.0,13.288288288288289
1,14,0.2526703246577862,1,4.0,1.0,0.0,0.0,1.0,0.0,13.851351351351353
19,9,0.7243813012988068,1,2.0,0.0,1.0,0.0,1.0,0.0,49.32432432432433
10,6,0.30792483314887303,4,0.0,0.0,1.0,0.0,0.0,1.0,3.490990990990991
17,8,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
27,8,0.6814984852405322,1,0.0,1.0,0.0,0.0,0.0,1.0,5.686936936936937
19,22,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
8,12,2.568342391804615,1,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
3,13,-0.1332750198666852,4,0.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
8,18,-1.3203356925838137,4,2.0,0.0,1.0,0.0,0.0,1.0,0.46171171171171177
18,7,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,5.5180067567567574
18,11,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,2.3085585585585586
18,11,-0.13631969980682268,4,0.0,1.0,0.0,0.0,0.0,1.0,3.941441441441442
1,13,0.9387953815901798,4,0.0,0.0,1.0,0.0,1.0,0.0,12.162162162162163
15,11,1.7750102947265347,1,2.0,0.0,1.0,0.0,1.0,0.0,26.22747747747748
18,8,0.7243813012988068,1,0.0,0.0,1.0,0.0,0.0,1.0,7.837837837837839
8,11,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,1.632882882882883
18,14,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,1.0698085585585586
26,12,-0.5621031804494312,4,2.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
9,9,0.16690469254123702,1,2.0,0.0,1.0,0.0,0.0,1.0,6.081081081081082
9,9,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
17,5,-0.9909313410321773,1,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
10,8,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
23,10,-0.07606934324494687,1,0.0,1.0,0.0,0.0,0.0,1.0,6.193693693693694
18,18,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,0.7882882882882883
8,12,0.5099672210074339,1,4.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
17,15,0.7243813012988068,1,0.0,0.0,1.0,0.0,0.0,1.0,1.5202702702702704
21,8,-0.24048206001237168,1,0.0,1.0,0.0,0.0,0.0,1.0,5.743243243243244
18,4,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,5.123873873873874
17,18,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
23,7,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
3,13,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,1.0698085585585586
17,11,0.7672641173570814,1,2.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
20,12,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,9.065315315315315
10,7,-0.1975992439540971,1,0.0,0.0,1.0,0.0,0.0,1.0,6.306306306306307
18,7,-0.1332750198666852,4,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
9,8,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,3.8288288288288292
26,9,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,11.5990990990991
25,8,1.582037622464299,1,0.0,1.0,0.0,0.0,0.0,1.0,3.1531531531531534
6,9,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,2.702702702702703
21,12,-0.5621031804494312,4,2.0,0.0,1.0,0.0,0.0,1.0,2.871621621621622
17,8,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
25,5,-1.0981383811778638,4,0.0,0.0,1.0,0.0,1.0,0.0,4.572072072072072
25,11,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,3.096846846846847
10,8,-0.96948993300304,4,2.0,1.0,0.0,0.0,0.0,1.0,3.096846846846847
10,6,-1.1944103032286901,4,0.0,1.0,0.0,0.0,1.0,0.0,5.630630630630631
18,17,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,0.6193693693693694
25,13,0.5099672210074339,4,0.0,0.0,1.0,0.0,0.0,1.0,0.22522522522522523
18,7,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,7.488738738738739
10,7,-0.6693102205951177,4,2.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
3,16,1.153209461881553,1,4.0,0.0,1.0,0.0,0.0,1.0,1.5765765765765767
10,7,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,2.871621621621622
17,8,3.0829361845039105,1,0.0,0.0,1.0,0.0,0.0,1.0,2.1396396396396398
10,8,0.23122891662864895,1,2.0,0.0,1.0,0.0,0.0,1.0,5.743243243243244
18,5,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
18,19,-0.6693102205951177,4,4.0,0.0,1.0,0.0,0.0,1.0,0.3941441441441441
10,13,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,2.1396396396396398
18,10,0.16690469254123702,4,4.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
18,10,-0.8837243008864907,4,2.0,0.0,1.0,0.0,0.0,1.0,0.8198198198198198
25,9,0.2595744580431684,1,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
18,6,-1.119579789207001,4,0.0,1.0,0.0,0.0,0.0,1.0,4.628367117117118
3,8,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
26,6,-0.4085398161447499,1,0.0,0.0,0.0,1.0,1.0,0.0,29.054054054054053
10,5,-0.8837243008864907,1,0.0,0.0,1.0,0.0,0.0,1.0,5.011261261261262
18,16,-1.2008212842294024,4,0.0,0.0,1.0,0.0,0.0,1.0,2.871621621621622
18,15,0.7672641173570814,4,0.0,1.0,0.0,0.0,0.0,1.0,1.1824324324324327
10,7,-1.1624626052652756,4,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
10,11,1.153209461881553,1,4.0,0.0,1.0,0.0,0.0,1.0,4.391880630630631
26,6,-0.9909313410321773,4,0.0,0.0,1.0,0.0,1.0,0.0,21.17117117117117
18,12,0.8315883414444933,1,0.0,1.0,0.0,0.0,0.0,1.0,3.7162162162162167
17,13,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
17,8,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,9.121621621621623
9,25,1.153209461881553,4,2.0,0.0,1.0,0.0,0.0,1.0,0.731981981981982
23,4,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
25,13,0.3169945487451981,1,2.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
18,13,1.7857309987411032,1,4.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
18,16,1.153209461881553,4,2.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
17,11,1.2818579100563767,1,2.0,0.0,1.0,0.0,0.0,1.0,6.813063063063064
18,5,-0.7765172607408042,4,0.0,1.0,0.0,0.0,0.0,1.0,2.9842342342342345
25,6,-0.6693102205951177,1,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
10,11,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
25,5,-1.1843328414549956,4,0.0,1.0,0.0,0.0,1.0,0.0,5.686936936936937
25,10,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
25,11,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,17,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,0.731981981981982
18,6,-0.004626571691861379,1,4.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
18,13,0.9387953815901798,1,4.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
10,6,-0.9909313410321773,4,2.0,0.0,1.0,0.0,0.0,1.0,5.855855855855856
18,13,0.15296777732229777,4,0.0,1.0,0.0,0.0,0.0,1.0,1.9144144144144146
10,7,-0.11183361183754789,4,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
25,12,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
8,7,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
8,19,-0.941873399461511,1,2.0,1.0,0.0,0.0,0.0,1.0,2.871621621621622
18,9,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,1.9144144144144146
